zona_id,punto_referencia,estado,station_id,nombre,lat_estacion,lon_estacion,forecast_hourly_url,lat_centro_zona,lon_centro_zona
ZONA_20,Lubbock Airport,TX,KBWD,"Brownwood, Brownwood Regional Airport",31.8,-98.95,"https://api.weather.gov/gridpoints/LUB/51,37/forecast/hourly",33.66,-101.82
ZONA_20,Lubbock Airport,TX,KMKN,"Comanche, Comanche County-City Airport",31.91667,-98.60028,"https://api.weather.gov/gridpoints/LUB/51,37/forecast/hourly",33.66,-101.82
ZONA_20,Lubbock Airport,TX,KSEP,"Stephenville, Clark Field Municipal Airport",32.21667,-98.18333,"https://api.weather.gov/gridpoints/LUB/51,37/forecast/hourly",33.66,-101.82
ZONA_20,Lubbock Airport,TX,KLVS,Las Vegas Municipal Airport,35.65584,-105.13852,"https://api.weather.gov/gridpoints/LUB/51,37/forecast/hourly",33.66,-101.82
ZONA_20,Lubbock Airport,TX,KNFW,"Fort Worth, Naval Air Station",32.76583,-97.43333,"https://api.weather.gov/gridpoints/LUB/51,37/forecast/hourly",33.66,-101.82
ZONA_20,Lubbock Airport,TX,KRTN,Raton Municipal - Crews Field Airport,36.741528,-104.502183,"https://api.weather.gov/gridpoints/LUB/51,37/forecast/hourly",33.66,-101.82
ZONA_21,Midland Airport,TX,KE11,Andrews County Airport,32.3311,-102.5295,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KE01,Roy Hurd Memorial Airport,31.58247,-102.90903,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KLUV,Lamesa Municipal Airport,32.75631,-101.92022,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KINK,"Wink, Winkler County Airport",31.77972,-103.20139,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KFST,"Fort Stockton, Fort Stockton-Pecos County Airport",30.91194,-102.91667,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KPEQ,"Pecos, Pecos Municipal Airport",31.38222,-103.51056,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KSJT,"San Angelo, Mathis Field",31.35139,-100.49389,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KSOA,"Sonora, Sonora Municipal Airport",30.58556,-100.64833,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,K6R6,Dryden - Terrell County Airport,30.04806,-102.21306,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KE38,"Alpine, Alpine-Casparis Municipal Airport",30.38417,-103.68333,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KMRF,Marfa,30.36667,-104.01667,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KVHN,Culberson County Airport,31.05783,-104.78381,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KJCT,"Junction, Kimble County Airport",30.51083,-99.76639,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KECU,"Rocksprings, Edwards County Airport",29.94667,-100.17361,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KDRT,"Del Rio, Del Rio International Airport",29.37472,-100.92361,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KT89,Lajitas International Airport,29.27713,-103.68579,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KPRS,Presidio Lely International Airport,29.6341,-104.3616,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_21,Midland Airport,TX,KUVA,"Uvalde, Garner Field Airport",29.21111,-99.74333,"https://api.weather.gov/gridpoints/MAF/119,131/forecast/hourly",31.94,-102.2
ZONA_22,Scottsbluff Regional,NE,KBFF,"Scottsbluff, Heilig Field",41.86694,-103.58583,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KTOR,Torrington Municipal Airport,42.06134,-104.15842,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KAIA,"Alliance, Alliance Municipal Airport",42.05722,-102.8,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KIBM,"Kimball, Kimball Municipal Airport/Robert E Arraj Field",41.18333,-103.66667,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,K82V,Pine Bluffs Municipal Airport,41.1533,-104.1302,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KSNY,"Sidney, Sidney Municipal Airport",41.09944,-102.98556,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KEAN,Phifer Airfield - Wheatland,42.05472,-104.93711,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KCDR,"Chadron, Chadron Municipal Airport",42.8375,-103.09528,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KCYS,"Cheyenne, Cheyenne Airport",41.15789,-104.80812,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KIEN,"Pine Ridge, Pine Ridge Airport",43.02556,-102.52306,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KDGW,"Douglas, Converse County Airport",42.79417,-105.38194,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KLAR,Laramie Regional Airport,41.3165,-105.67287,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KCUT,"Custer, Custer County Airport",43.73306,-103.6175,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KRAP,"Rapid City, Rapid City Regional Airport",44.04556,-103.05389,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KCPR,"Casper, Natrona County International Airport",42.8975,-106.47306,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KSAA,Saratoga WY,41.44483,-106.8235,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KRWL,Rawlins Municipal Airport,41.80648,-107.19516,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KDWX,Dixon Airport,41.03704,-107.49976,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KHDN,"Hayden, Yampa Valley Airport",40.48333,-107.21667,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KCAG,Craig-Moffat Airport,40.49297,-107.52394,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
ZONA_22,Scottsbluff Regional,NE,KWRL,"Worland, Worland Municipal Airport",43.96583,-107.95083,"https://api.weather.gov/gridpoints/CYS/154,44/forecast/hourly",41.87,-103.59
